koi_period,koi_duration,koi_depth,koi_prad,koi_impact,koi_model_snr,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,target,koi_disposition,kepid
1.22775877,2.7545,46148.0,48.79,1.111,292.7,1859.0,2809.86,6207.0,4.412,1.044,0,FALSE POSITIVE,12506351
40.24649897,6.0203,159414.0,97.54,0.877,420.9,768.0,82.27,6594.0,4.051,1.691,0,FALSE POSITIVE,7622486
2.27999662,5.7777,12831.0,20.74,0.739,366.8,2000.0,3775.07,6594.0,4.051,1.691,0,FALSE POSITIVE,7622486
2.48658617,2.7189,42122.0,24.39,0.079,91.6,1461.0,1077.69,5892.0,4.35,1.198,0,FALSE POSITIVE,9705459
5.729317577,1.1816,865.4,2.41,0.597,59.0,850.0,123.03,5320.0,4.589,0.786,1,CONFIRMED,8564587
11.776132317,2.8971,1430.8,2.08,0.54,163.5,446.0,9.37,3980.0,4.722,0.54,1,CONFIRMED,10925104
11.60908533,2.2603,489.3,1.71,0.03,34.1,671.0,48.06,5320.0,4.589,0.786,1,CONFIRMED,8564587
0.530967162,3.3659,244.9,23.72,1.167,125.5,2704.0,12644.75,6449.0,4.316,1.193,0,FALSE POSITIVE,8552498
40.05881661,5.595,1239.4,3.43,0.819,62.6,489.0,13.57,5668.0,4.545,0.868,1,CONFIRMED,8806072
6.09747233,3.431,217.6,2.22,0.012,17.4,1197.0,485.84,5661.0,4.09,1.522,1,CONFIRMED,4455231
56.637918,6.172,589.7,3.68,0.298,20.9,570.0,24.87,5661.0,4.09,1.522,1,CONFIRMED,4455231
2.243016513,2.721,299.6,1.37,0.737,59.1,1167.0,438.46,5462.0,4.614,0.732,0,FALSE POSITIVE,4285107
8.6531216,4.39,654.8,22.58,1.214,35.7,772.0,84.05,5421.0,4.564,0.852,0,FALSE POSITIVE,4150624
8.99088621,4.2447,469.7,2.78,0.77,93.6,960.0,200.35,5881.0,4.315,1.171,1,CONFIRMED,8972058
34.064566412,9.6114,28450.4,15.57,0.524,1305.9,570.0,25.0,6161.0,4.517,0.892,0,FALSE POSITIVE,9346253
4.350087749,2.6428,23593.0,24.77,0.986,192.2,1136.0,393.2,6060.0,4.495,0.953,0,FALSE POSITIVE,9002237
1.744101106,1.5497,9681.4,7.21,0.618,152.6,1016.0,251.54,4368.0,4.593,0.703,0,FALSE POSITIVE,9288786
7.981187121,1.8071,7609.5,18.75,1.036,202.1,966.0,205.88,6217.0,4.472,0.989,0,FALSE POSITIVE,8958035
4.118775582,3.76,2647.7,4.48,0.754,125.6,1067.0,306.75,5944.0,4.579,0.802,0,FALSE POSITIVE,9040849
0.971933156,1.9265,4786.0,50.75,1.42,223.1,1754.0,2240.48,5592.0,4.445,0.931,0,FALSE POSITIVE,7842610
121.5991278,15.1596,10537.0,379.63,5.011,297.0,358.0,3.87,6036.0,4.551,0.847,0,FALSE POSITIVE,7830637
7.886632468,5.2147,6331.2,8.99,0.048,392.3,996.0,232.07,5847.0,4.304,1.135,1,CONFIRMED,7832356
8.027681123,3.0942,8725.4,8.43,0.495,461.5,824.0,109.35,5569.0,4.546,0.887,1,CONFIRMED,9643874
704.962626,18.003,2319.1,4.53,0.8495,96.1,178.0,0.24,5305.0,4.489,0.818,1,CONFIRMED,8800954
50.28635977,6.3212,1119.3,3.88,0.018,99.5,543.0,20.59,5900.0,4.309,1.167,1,CONFIRMED,8583696
22.79020351,5.0394,617.9,2.57,0.036,47.7,634.0,38.27,5478.0,4.354,1.053,1,CONFIRMED,8804283
13.26079792,3.912,199.4,1.47,0.22,17.6,760.0,78.79,5478.0,4.354,1.053,1,CONFIRMED,8804283
1.061932545,2.1429,133.6,2.29,0.713,80.2,2508.0,9391.15,6134.0,3.975,1.851,0,FALSE POSITIVE,8552565
127.8334997,10.914,1829.9,9.46,0.416,76.9,554.0,22.21,6505.0,3.973,2.17,1,CONFIRMED,4155328
10.21864532,3.802,445.3,2.33,0.416,26.6,920.0,169.13,6100.0,4.376,1.083,1,CONFIRMED,4077526
15.573637,5.326,468.1,2.94,0.946,24.7,799.0,96.38,6100.0,4.376,1.083,1,CONFIRMED,4077526
40.1015561,5.246,550.0,2.92,0.868,19.0,583.0,27.31,6100.0,4.376,1.083,1,CONFIRMED,4077526
4.45814897,2.867,188.1,1.61,0.754,14.3,1212.0,511.6,6100.0,4.376,1.083,1,CONFIRMED,4077526
5.663621501,1.2968,1225.0,2.47,0.169,39.8,774.0,84.76,4917.0,4.601,0.723,0,FALSE POSITIVE,8937021
6.230335,1.6493,1449.2,3.7,0.808,31.6,875.0,138.33,5477.0,4.557,0.865,1,CONFIRMED,8935810
12.49340725,2.2614,715.7,2.2,0.594,76.2,649.0,42.08,5207.0,4.561,0.795,1,CONFIRMED,2441495
6.62643441,3.1752,814.6,2.54,0.111,40.6,895.0,151.59,5616.0,4.529,0.903,1,CONFIRMED,9455556
3.70122061,2.523,327.4,1.62,0.178,19.6,1087.0,330.02,5616.0,4.529,0.903,1,CONFIRMED,9455556
13.73474071,2.769,746.4,2.71,0.941,31.0,634.0,38.11,5196.0,4.524,0.772,1,CONFIRMED,3732821
14.55387488,6.973,319.7,3.45,0.955,26.8,939.0,183.48,6143.0,4.177,1.507,1,CONFIRMED,3962357
0.895277575,2.711,534.5,9.27,0.928,132.1,4253.0,77480.31,8040.0,3.707,3.325,0,FALSE POSITIVE,9110357
81.0637895,3.001,476.0,3.01,0.584,19.4,511.0,16.12,6198.0,4.237,1.324,1,CONFIRMED,8394721
24.8056775,6.148,624.4,2.16,0.007,39.4,588.0,28.22,5600.0,4.455,0.872,1,CONFIRMED,8609450
13.02493307,4.5706,778.4,2.88,0.004,119.3,786.0,90.1,5657.0,4.364,1.046,1,CONFIRMED,6541920
44.3471936,6.43,791.7,2.45,0.273,40.5,484.0,13.0,5600.0,4.455,0.872,1,CONFIRMED,8609450
9.2207691,4.907,140.0,1.02,0.037,13.2,817.0,105.63,5600.0,4.455,0.872,1,CONFIRMED,8609450
13.6396648,5.425,162.7,1.1,0.105,13.3,717.0,62.6,5600.0,4.455,0.872,1,CONFIRMED,8609450
1.922799706,1.8604,259.7,1.28,0.036,30.1,1215.0,514.44,5194.0,4.559,0.815,1,CONFIRMED,4243911
3.222975318,2.9247,232.7,1.47,0.33,31.3,1239.0,558.65,5823.0,4.427,0.96,1,CONFIRMED,4466677
4.16811839,2.8084,263.0,2.28,0.709,26.7,1277.0,628.73,5689.0,4.202,1.313,1,CONFIRMED,4135665
5.82348911,2.2441,888.7,3.0,0.877,38.1,955.0,196.33,5774.0,4.526,0.864,1,CONFIRMED,9269281
9.41475056,4.736,483.4,19.33,1.148,55.2,962.0,202.58,6406.0,4.436,1.033,0,FALSE POSITIVE,9157908
0.56669006,2.1674,104.6,1.52,0.7102,53.8,2955.0,18023.71,6899.0,4.273,1.386,0,FALSE POSITIVE,9030447
7.13969705,3.981,512.9,2.24,0.027,27.8,965.0,205.23,6014.0,4.486,0.993,1,CONFIRMED,9034103
18.75470238,3.0331,995.3,1.67,0.034,33.2,382.0,5.03,3976.0,4.721,0.54,1,CONFIRMED,9214942
3.00363219,3.732,101.2,1.43,0.727,38.5,1571.0,1441.44,6309.0,4.217,1.32,0,FALSE POSITIVE,3858704
11.30123036,4.022,277.1,1.85,0.117,18.5,852.0,124.42,5730.0,4.34,1.122,1,CONFIRMED,3749134
0.796722833,2.4551,107.1,1.44,0.601,43.9,2401.0,7844.64,5959.0,4.121,1.334,0,FALSE POSITIVE,3556220
4.24153629,2.971,188.1,1.44,0.257,18.0,1177.0,452.95,5776.0,4.34,1.047,1,CONFIRMED,3660924
17.32419108,8.045,241.3,3.14,0.764,49.1,964.0,204.1,5968.0,3.972,1.857,1,CONFIRMED,3939150
14.37457572,4.7892,335.8,1.94,0.035,55.2,779.0,87.24,5768.0,4.358,1.067,1,CONFIRMED,8628758
9.65188331,4.296,103.2,1.08,0.122,19.8,890.0,148.32,5768.0,4.358,1.067,1,CONFIRMED,8628758
6.0990118,3.6112,227.5,3.16,0.688,39.3,1374.0,842.53,5743.0,3.881,1.971,0,FALSE POSITIVE,8509361
49.4781446,2.493,496.6,1.88,0.048,20.4,462.0,10.73,5776.0,4.554,0.849,1,CONFIRMED,8742590
30.8639476,8.864,256.5,3.01,0.907,63.0,743.0,72.05,5977.0,4.08,1.571,1,CONFIRMED,8822366
2.403640701,1.4012,74.9,1.24,0.918,16.3,1489.0,1164.85,5881.0,4.315,1.171,1,CONFIRMED,8972058
2.90060781,2.563,124.8,1.58,0.47,20.6,1645.0,1727.31,6547.0,4.241,1.371,0,FALSE POSITIVE,4386059
4.51436096,3.0083,230.7,1.84,0.118,28.4,1231.0,543.73,5940.0,4.306,1.215,1,CONFIRMED,4650674
3.77359871,2.7282,176.0,1.29,0.0,25.6,1270.0,614.52,6224.0,4.404,0.969,1,CONFIRMED,4275721
8.18182189,2.4566,299.6,1.77,0.655,27.4,981.0,218.9,6224.0,4.404,0.969,1,CONFIRMED,4275721
13.32389352,3.2208,781.3,1.26,0.073,25.9,378.0,4.83,3751.0,4.813,0.45,1,CONFIRMED,8874090
4.919584997,4.1988,425.7,2.86,0.243,132.0,1312.0,702.13,6236.0,4.246,1.378,1,CONFIRMED,11666881
11.41911886,5.135,509.2,3.32,0.947,23.7,921.0,170.33,6311.0,4.398,1.172,1,CONFIRMED,9264949
11.36113254,4.1886,569.5,2.6,0.734,57.0,869.0,134.97,6244.0,4.46,1.009,1,CONFIRMED,9271752
1.3866358,4.77,70.1,0.72,0.3783,6.8,1503.0,1205.94,5693.0,4.551,0.856,0,FALSE POSITIVE,9007866
14.53410833,3.3094,510.6,1.36,0.766,32.5,420.0,7.34,3957.0,4.693,0.553,1,CONFIRMED,9150827
33.0063185,7.118,278.1,3.13,0.39,38.2,778.0,86.38,5968.0,3.972,1.857,1,CONFIRMED,3939150
11.13127159,4.2372,211.2,2.06,0.01,36.8,952.0,194.31,5800.0,4.202,1.435,1,CONFIRMED,3839488
3.47143963,3.663,99.8,1.19,0.719,27.5,1358.0,805.05,6341.0,4.409,1.111,0,FALSE POSITIVE,3542588
29.6193891,4.9595,314.7,1.74,0.046,42.5,580.0,26.79,5618.0,4.401,0.996,1,CONFIRMED,3442055
3.50376155,3.16,,,,,,,,,,0,FALSE POSITIVE,3440861
8.925079516,2.6766,977.5,2.36,0.74,135.8,628.0,36.89,4728.0,4.628,0.693,1,CONFIRMED,12252424
8.0922105,5.7696,65.3,1.44,0.951,37.5,1089.0,331.65,5774.0,4.106,1.395,1,CONFIRMED,8700771
3.117087797,3.06941,12152.1,88.51,1.255,441.7,1842.0,2725.12,6338.0,3.973,2.046,0,FALSE POSITIVE,10960993
22.687155,5.4921,960.0,3.2,0.023,122.8,653.0,42.95,5657.0,4.364,1.046,1,CONFIRMED,6541920
0.937406378,1.9515,5079.6,7.09,0.8735,138.9,1659.0,1790.11,5480.0,4.529,0.843,0,FALSE POSITIVE,10599397
0.668483615,2.0909,2899.8,29.53,1.269,161.2,1832.0,2642.17,5546.0,4.575,0.81,0,FALSE POSITIVE,10879208
4.429633087,3.0257,6120.1,32.12,1.264,166.3,950.0,192.62,5344.0,4.545,0.809,0,FALSE POSITIVE,10843203
1.544927524,1.0134,138.5,1.39,0.533,25.4,1824.0,2606.96,6309.0,4.34,1.132,0,FALSE POSITIVE,4570931
4.48758768,2.874,112.0,1.37,0.532,25.9,1305.0,684.07,6060.0,4.227,1.257,1,CONFIRMED,4136466
0.323021692,2.3442,47100.0,46.4,1.1083,520.6,2545.0,9913.7,5458.0,4.381,0.972,0,FALSE POSITIVE,7284688
4.70818628,3.278,56545.0,42.99,1.082,24.7,1046.0,282.41,5868.0,4.53,0.894,0,FALSE POSITIVE,7199774
14.405857436,5.48509,30430.6,23.42,0.001,2294.1,888.0,146.95,5945.0,4.196,1.346,0,FALSE POSITIVE,7037540
7.702374154,3.8459,18377.0,225.25,3.346,157.2,825.0,109.38,5598.0,4.565,0.83,0,FALSE POSITIVE,6866228
16.56062577,2.611,700.8,2.94,0.96,30.8,701.0,57.28,5818.0,4.436,0.855,1,CONFIRMED,9391208
15.74958583,4.6672,659.5,2.77,0.637,42.6,777.0,86.18,6191.0,4.454,1.025,1,CONFIRMED,9391506
37.8145252,9.109,412.5,3.04,0.845,57.9,626.0,36.25,5988.0,4.278,1.314,1,CONFIRMED,8950853
12.64504291,9.117,200.4,1.55,0.931,32.7,741.0,71.28,5607.0,4.447,0.886,1,CONFIRMED,9006449
21.5262958,8.392,190.0,1.36,0.804,23.4,621.0,35.03,5607.0,4.447,0.886,1,CONFIRMED,9006449
33.8845825,6.538,224.1,1.74,0.961,17.2,533.0,19.13,5607.0,4.447,0.886,1,CONFIRMED,9006449
6.40087137,2.5561,133.6,1.91,0.861,24.4,1109.0,357.44,5426.0,4.107,1.421,1,CONFIRMED,4043190
30.1599411,7.874,175.9,4.54,0.802,32.3,836.0,115.69,5010.0,3.62,3.051,1,CONFIRMED,3640905
51.0771048,11.233,141.5,3.66,0.498,24.1,702.0,57.28,5010.0,3.62,3.051,1,CONFIRMED,3640905
4.2856756,4.059,31.4,2.13,0.5445,8.3,1790.0,2429.13,5055.0,3.443,3.733,0,FALSE POSITIVE,4060815
7.388833611,5.62857,13063.5,10.66,0.799,1509.3,877.0,139.94,5845.0,4.558,0.838,0,FALSE POSITIVE,6613006
2.698021895,23.192,6721.2,52.51,1.3,647.1,1582.0,1481.76,6568.0,4.36,1.211,0,FALSE POSITIVE,6606653
117.93110803,5.8796,8506.6,10.36,0.615,212.5,418.0,7.2,6392.0,4.425,1.072,1,CONFIRMED,10790387
4.887806806,2.4078,4676.0,5.71,0.561,116.1,918.0,167.54,5284.0,4.523,0.812,0,FALSE POSITIVE,10748393
11.973605044,4.3117,3822.9,38.2,1.3,172.9,820.0,106.83,6146.0,4.497,0.943,0,FALSE POSITIVE,10874226
1.231364189,5.8574,1097.1,5.39,0.995,229.7,1707.0,2005.15,5897.0,4.429,0.891,0,FALSE POSITIVE,10661771
2.102416517,1.7684,1502.5,29.29,1.236,94.3,1435.0,1003.06,5999.0,4.494,0.959,0,FALSE POSITIVE,10924853
11.703109303,2.0467,4201.0,37.3,1.279,126.6,811.0,102.47,6014.0,4.494,0.958,0,FALSE POSITIVE,10874926
13.73808249,3.354,660.7,3.84,0.957,68.4,912.0,163.52,6375.0,4.292,1.178,0,FALSE POSITIVE,6631721
16.66216657,3.8762,27442.0,843.45,7.444,114.5,834.0,114.41,6440.0,4.38,1.169,0,FALSE POSITIVE,6847018
0.752159702,2.3621,3425.0,43.73,1.272,291.1,2224.0,5767.22,5916.0,4.296,1.175,0,FALSE POSITIVE,7220322
4.81886153,6.223,1318.6,2.96,0.924,86.3,803.0,98.29,5030.0,4.658,0.651,0,FALSE POSITIVE,6956233
125.86540191,9.0191,12389.5,12.37,0.101,544.7,394.0,5.71,5933.0,4.342,1.115,1,CONFIRMED,7303287
34.5439452,3.482,429.8,2.67,0.87,23.4,607.0,32.02,5933.0,4.342,1.115,1,CONFIRMED,7303287
10.74241765,6.0633,415.2,3.06,0.034,95.4,1008.0,243.94,5761.0,4.091,1.518,1,CONFIRMED,11512246
4.02378908,3.237,32.1,2.24,0.715,36.1,2504.0,9293.19,7516.0,3.651,3.685,0,FALSE POSITIVE,8916492
0.312941621,2.0646,35262.0,58.02,1.1789,413.9,3151.0,23300.36,6286.0,4.312,1.188,0,FALSE POSITIVE,11193447
2.495780169,4.2721,25070.0,15.75,0.133,171.4,1408.0,929.47,6039.0,4.426,0.992,1,CONFIRMED,11517719
8.428090255,1.881,11355.5,517.43,6.787,183.0,817.0,105.54,5761.0,4.573,0.805,0,FALSE POSITIVE,11599264
8.344104633,1.8014,9695.0,836.31,10.047,89.7,785.0,89.55,5447.0,4.559,0.838,0,FALSE POSITIVE,11100657
137.75960504,9.1713,83298.0,49.52,0.776,885.9,396.0,5.81,5323.0,4.085,1.452,0,FALSE POSITIVE,6621116
2.155278342,2.1064,20739.0,16.89,0.926,142.7,1272.0,620.67,5665.0,4.568,0.82,0,FALSE POSITIVE,6629332
3.661326482,2.5714,17846.0,12.07,0.812,424.6,1023.0,258.6,5319.0,4.501,0.798,0,FALSE POSITIVE,6387450
4.75400072,2.5394,748.7,2.0,0.672,141.4,775.0,85.23,4728.0,4.628,0.693,1,CONFIRMED,12252424
0.76973817,2.5,,,,,,,,,,0,FALSE POSITIVE,6432059
165.739861,24.9393,7343.4,57.54,0.263,527.8,692.0,54.1,5019.0,2.99,6.836,0,FALSE POSITIVE,6470149
9.08937826,6.255,779.8,5.35,0.982,72.7,1104.0,351.45,6739.0,4.332,1.275,0,FALSE POSITIVE,10549562
3.234699282,3.59385,10558.7,13.06,0.079,3003.8,1356.0,797.62,5640.0,4.236,1.291,1,CONFIRMED,10874614
31.99552485,4.2817,1376.1,4.12,0.69,128.0,582.0,27.17,5657.0,4.364,1.046,1,CONFIRMED,6541920
1.577800747,2.1626,697.7,31.24,1.332,79.6,1513.0,1236.23,6089.0,4.566,0.802,0,FALSE POSITIVE,10666230
2.380862632,4.20416,32634.0,21.65,0.664,2590.6,1480.0,1133.0,5821.0,4.297,1.129,0,FALSE POSITIVE,10971674
1.752567456,5.4993,607.3,26.56,1.218,92.2,1502.0,1202.54,5739.0,4.433,0.996,0,FALSE POSITIVE,6891543
51.92920654,5.2637,3425.8,8.49,0.398,81.8,574.0,25.6,5671.0,4.128,1.442,1,CONFIRMED,7211141
5.644914154,2.2599,1397.9,2.66,0.445,63.9,744.0,72.38,4769.0,4.622,0.714,1,CONFIRMED,7376983
3.105507835,1.7458,904.6,2.68,0.799,178.6,980.0,217.91,4989.0,4.585,0.791,1,CONFIRMED,5084942
1.336109338,1.7419,2204.3,35.19,1.28,150.0,1727.0,2106.49,6119.0,4.46,0.967,0,FALSE POSITIVE,11125936
5.841636615,1.8734,1336.3,1.38,0.026,41.1,446.0,9.38,3526.0,4.866,0.383,1,CONFIRMED,11497958
19.85029495,2.8407,1607.5,1.52,0.217,34.4,297.0,1.83,3526.0,4.866,0.383,1,CONFIRMED,11497958
15.27443889,6.0765,206.7,2.17,0.153,40.3,896.0,152.62,5761.0,4.091,1.518,1,CONFIRMED,11512246
22.34293693,7.0813,2691.1,2.92,0.001,35.3,399.0,6.01,4260.0,4.663,0.58,0,FALSE POSITIVE,6462874
119.40817159,9.3537,18563.3,16.26,0.915,508.4,328.0,2.72,5316.0,4.477,0.872,0,FALSE POSITIVE,6665223
1.171536413,1.5878,1132.7,7.12,0.973,67.0,2387.0,7673.2,7021.0,4.275,1.485,0,FALSE POSITIVE,6545358
0.973547911,2.2858,435.7,11.52,1.097,38.7,1814.0,2556.6,6084.0,4.542,0.863,0,FALSE POSITIVE,6390824
3.053563251,3.2551,508.4,21.79,1.208,50.4,1171.0,444.16,5764.0,4.548,0.863,0,FALSE POSITIVE,6546528
1.031096352,2.781,265.4,2.36,0.979,37.8,2020.0,3954.46,6371.0,4.426,1.072,0,FALSE POSITIVE,10676923
11.00817635,2.013,1462.5,2.15,0.025,42.1,488.0,13.39,4141.0,4.684,0.582,1,CONFIRMED,10604335
92.7495777,5.506,1105.1,1.87,0.019,18.0,240.0,0.78,4141.0,4.684,0.582,1,CONFIRMED,10604335
52.5008645,14.9066,946.7,12.41,0.11,116.2,812.0,102.94,4976.0,3.331,4.157,1,CONFIRMED,10864656
0.63133171,1.1487,434.5,1.2,0.726,95.8,1322.0,726.72,4441.0,4.71,0.53,1,CONFIRMED,10975146
12.69905011,2.9899,797.4,2.62,0.663,30.4,686.0,52.55,5291.0,4.489,0.882,1,CONFIRMED,10538176
8.74292005,2.6277,779.5,1.92,0.025,30.7,643.0,40.33,4769.0,4.622,0.714,1,CONFIRMED,7376983
3.64830183,1.9985,371.7,1.33,0.063,19.9,860.0,129.44,4769.0,4.622,0.714,1,CONFIRMED,7376983
2.345863002,1.6795,316.7,1.23,0.035,19.6,997.0,233.38,4769.0,4.622,0.714,1,CONFIRMED,7376983
37.1011418,5.5556,1357.5,3.19,0.41,55.2,532.0,18.95,5986.0,4.527,0.85,1,CONFIRMED,6946199
10.8644095,1.853,748.7,1.14,0.763,16.8,363.0,4.09,3526.0,4.866,0.383,1,CONFIRMED,11497958
124.4197175,3.7197,4107.0,10.3,0.017,39.9,416.0,7.07,5066.0,3.974,1.659,1,CONFIRMED,11177707
1.219568047,1.5681,494.9,1.51,0.067,65.9,1252.0,578.96,4838.0,4.625,0.701,1,CONFIRMED,11611600
2.05388477,2.1635,546.7,2.74,0.282,50.0,1523.0,1271.11,5632.0,4.282,1.176,1,CONFIRMED,11254382
38.86848956,6.0573,1004.9,2.81,0.028,73.4,509.0,15.89,5618.0,4.46,0.897,1,CONFIRMED,11122894
35.7353616,8.491,778.8,5.47,0.878,58.4,774.0,84.66,6366.0,4.045,1.697,1,CONFIRMED,6677841
12.30971679,6.74,396.0,3.82,0.847,45.9,1104.0,350.46,6366.0,4.045,1.697,1,CONFIRMED,6677841
54.4205407,8.559,598.0,3.2,0.9414,44.9,574.0,25.6,6781.0,4.422,1.067,1,CONFIRMED,6677841
30.00908916,3.15,,,,,,,,,,0,FALSE POSITIVE,9970525
14.32407216,4.6577,2053.9,38.86,1.292,58.0,782.0,88.38,6022.0,4.453,1.039,0,FALSE POSITIVE,6531491
27.07237655,6.9592,514.2,2.18,0.015,44.0,605.0,31.58,5936.0,4.501,0.965,1,CONFIRMED,6383821
37.5142128,5.303,935.0,2.68,0.366,28.9,478.0,12.38,5291.0,4.489,0.882,1,CONFIRMED,10538176
55.6391882,7.316,853.0,3.13,0.811,48.3,478.0,12.33,5949.0,4.493,0.962,1,CONFIRMED,10724369
46.6856205,6.3794,588.8,2.52,0.217,59.0,513.0,16.41,5657.0,4.364,1.046,1,CONFIRMED,6541920
4.59726613,2.909,313.0,1.69,0.033,17.0,1105.0,352.4,5999.0,4.494,0.959,1,CONFIRMED,10744335
9.97716876,5.908,252.9,2.53,0.002,21.8,1028.0,263.89,5557.0,4.037,1.616,1,CONFIRMED,4860678
3.02168007,2.8264,171.9,1.31,0.349,32.9,1332.0,744.35,6201.0,4.472,0.989,1,CONFIRMED,5177104
30.882538697,5.3737,24012.0,15.4,0.197,1266.2,593.0,29.12,6014.0,4.486,0.993,0,FALSE POSITIVE,7023960
72.4914068,3.612,1063.5,15.33,0.989,39.2,700.0,56.76,5754.0,3.639,2.758,0,FALSE POSITIVE,10033279
4.93913074,1.362,382.9,24.03,1.167,22.0,1182.0,461.47,5956.0,4.324,1.17,0,FALSE POSITIVE,5009189
2.240486703,1.3988,436.3,1.22,0.461,33.8,837.0,115.98,4198.0,4.689,0.574,1,CONFIRMED,8230616
105.0145774,7.426,296.0,2.29,0.954,33.9,406.0,6.44,5868.0,4.363,1.042,1,CONFIRMED,9836959
4.88084456,2.5574,343.0,1.55,0.227,32.6,879.0,141.0,4929.0,4.481,0.861,1,CONFIRMED,9838949
10.56137217,3.2645,238.4,2.43,0.963,21.7,867.0,133.56,5610.0,4.316,1.171,1,CONFIRMED,9895006
67.6690554,9.556,961.1,3.39,0.354,37.2,495.0,14.24,6127.0,4.356,1.08,1,CONFIRMED,9896558
3.949627144,1.5485,807.2,2.32,0.049,45.1,966.0,206.05,5155.0,4.523,0.836,1,CONFIRMED,9589323
16.00460392,3.9475,831.9,2.24,0.49,34.3,583.0,27.41,5180.0,4.597,0.769,1,CONFIRMED,9823487
3.55650737,8.545,293.6,3.05,0.01,77.1,1405.0,918.25,4951.0,3.876,1.843,0,FALSE POSITIVE,9602514
3.148661555,2.1978,550.5,2.15,0.652,35.3,1097.0,342.76,5258.0,4.458,0.873,1,CONFIRMED,9726659
0.70544824,2.9423,462.4,20.03,1.2,118.2,1868.0,2899.07,5717.0,4.564,0.826,0,FALSE POSITIVE,12108312
3.295701024,1.8268,1745.7,2.81,0.267,114.7,875.0,138.38,4723.0,4.628,0.691,1,CONFIRMED,5371776
9.65349016,2.9029,1308.6,2.41,0.149,63.1,611.0,32.98,4723.0,4.628,0.691,1,CONFIRMED,5371776
5.315954488,1.1165,965.9,2.33,0.718,37.7,746.0,73.19,4723.0,4.628,0.691,1,CONFIRMED,5371776
10.04556377,3.2027,671.4,2.19,0.075,66.5,766.0,81.61,5632.0,4.554,0.853,1,CONFIRMED,9573539
1.499144441,1.4259,258.9,1.09,0.331,22.2,1137.0,395.06,4723.0,4.628,0.691,1,CONFIRMED,5371776
5.082748362,1.7732,276.7,1.4,0.063,40.9,928.0,175.06,5430.0,4.555,0.858,1,CONFIRMED,9886661
5.00673576,1.9398,191.2,2.0,0.599,26.6,1324.0,726.94,6116.0,4.158,1.383,0,FALSE POSITIVE,5477805
9.17617167,4.2642,206.9,1.66,0.107,34.3,960.0,200.99,5903.0,4.3,1.156,1,CONFIRMED,10055126
19.7383992,4.894,168.1,1.61,0.732,20.3,744.0,72.32,5903.0,4.3,1.156,1,CONFIRMED,10055126
41.6980186,5.7047,440.8,2.03,0.002,43.4,537.0,19.61,5997.0,4.466,0.971,1,CONFIRMED,5009743
59.6585348,5.514,1043.8,3.59,0.956,21.2,393.0,5.66,5243.0,4.547,0.831,1,CONFIRMED,10015937
52.6298542,6.118,675.8,3.68,0.311,27.2,544.0,20.65,5339.0,4.096,1.433,1,CONFIRMED,10019065
10.290994129,4.28889,9655.7,13.43,0.049,1245.7,996.0,233.08,5803.0,4.134,1.373,1,CONFIRMED,7950644
14.8783945,7.491,322.8,1.63,0.749,22.9,692.0,54.19,5822.0,4.557,0.837,1,CONFIRMED,10080248
59.6222627,6.888,993.4,3.63,0.873,31.9,486.0,13.23,6108.0,4.471,0.997,1,CONFIRMED,10213902
4.9883873,9.059,507.6,3.28,0.944,42.4,1236.0,550.52,6418.0,4.395,1.171,0,FALSE POSITIVE,9842906
8.19596647,2.824,792.8,2.04,0.252,20.2,672.0,48.2,4723.0,4.557,0.747,1,CONFIRMED,11821363
15.59466045,5.0478,867.7,2.74,0.266,49.2,718.0,62.88,5900.0,4.5,0.929,1,CONFIRMED,7629518
56.35407916,3.4449,1037.0,2.59,0.835,59.4,352.0,3.63,4802.0,4.582,0.701,1,CONFIRMED,10810838
36.12895451,2.2348,3758.6,53.72,1.474,66.3,546.0,21.05,5921.0,4.484,0.912,0,FALSE POSITIVE,4828341
32.50456309,2.4657,7589.6,10.68,0.927,148.1,591.0,28.8,6132.0,4.479,0.947,0,FALSE POSITIVE,10019763
1.332560589,4.2427,566.6,1.4,0.009,108.8,1086.0,330.32,4489.0,4.662,0.609,0,FALSE POSITIVE,9899280
9.08590495,2.0718,2121.3,6.28,0.978,50.5,861.0,130.1,5931.0,4.479,0.866,0,FALSE POSITIVE,4940438
0.784512952,2.4623,586.0,25.48,1.234,44.4,1952.0,3432.93,5997.0,4.522,0.904,0,FALSE POSITIVE,5308663
0.883778461,1.6339,120.1,1.09,0.605,31.7,1934.0,3316.4,5975.0,4.453,0.949,0,FALSE POSITIVE,5474733
2.465024332,1.262,30.7,0.69,0.548,23.2,1561.0,1406.11,6139.0,4.291,1.194,1,CONFIRMED,10963065
15.86624787,4.25,77.3,1.31,0.858,28.4,879.0,141.18,6099.0,4.193,1.308,1,CONFIRMED,6268648
4.288515468,2.2959,3456.7,76.51,1.283,292.1,1722.0,2081.57,6378.0,3.878,2.002,0,FALSE POSITIVE,10125352
3.797018259,2.2608,14431.2,10.07,0.321,1549.0,982.0,219.64,5167.0,4.527,0.848,1,CONFIRMED,5357901
1.340596782,1.6484,107.5,1.16,0.007,37.6,1783.0,2393.35,5992.0,4.385,1.125,1,CONFIRMED,4278221
17.42393582,4.929,770.9,3.29,0.927,33.2,722.0,64.13,6018.0,4.46,0.969,1,CONFIRMED,10214162
